1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00,1.096354757112925293e+00
8.020939542299088121e-01,8.050273413104942488e-01,8.105802936096646594e-01,8.243675167832866801e-01,8.395264522274172858e-01,8.862381662073882671e-01,1.000235246591130611e+00,1.114694550776301307e+00,1.099423883429950344e+00,1.097182478851135956e+00
2.928537710441349654e-02,5.837528030580564631e-02,1.008232926206335256e-01,1.711384740143853667e-01,2.678899168931993535e-01,4.457017534903179312e-01,7.143240446878811323e-01,1.027616402770643589e+00,1.133378904573296708e+00,1.133985682071117163e+00
3.791608391142118895e-01,3.869880263078507854e-01,3.946192787148025682e-01,4.099435031346740921e-01,4.475232383034365435e-01,5.126102957421498907e-01,6.426061353767755779e-01,8.547594667291680270e-01,1.108001350744379332e+00,1.124894589505869735e+00
1.010450076349573081e-02,1.824462163440820905e-02,3.291075352660156189e-02,5.957142552134930824e-02,1.087843118650622526e-01,2.026667936317178287e-01,3.806072134669399309e-01,7.133035533946523454e-01,1.133784370851325551e+00,1.133570366214717406e+00
1.001821177127483128e-02,1.800741295993431995e-02,3.251562159650265432e-02,5.889688352994416898e-02,1.074458657484938240e-01,1.977007328794820606e-01,3.599757697438221715e-01,7.060743601124821467e-01,1.137450640271444380e+00,1.134234397286895346e+00
