3.162277660168379394e-03
5.695810810737686122e-03
1.025914365470009804e-02
1.847849797422290719e-02
3.328298139454620441e-02
5.994842503189409116e-02
1.079775162327709370e-01
1.944862438937361437e-01
3.503034741265334540e-01
6.309573444801932496e-01
