1.000000000000000021e-02
2.154434690031883232e-02
4.641588833612777382e-02
1.000000000000000056e-01
2.154434690031883370e-01
4.641588833612777520e-01
1.000000000000000000e+00
2.154434690031882038e+00
4.641588833612777520e+00
1.000000000000000000e+01
