1.000000000000000021e-03
3.342222222222222539e-01
6.674444444444445068e-01
1.000666666666666593e+00
1.333888888888888902e+00
1.667111111111111210e+00
2.000333333333333297e+00
2.333555555555555827e+00
2.666777777777777914e+00
3.000000000000000000e+00
